Title,Title_URL
Levi's Women's Original Trucker Jacket                                                                                          ,https://www.academy.com/shop/pdp/levis-womens-original-trucker-jacket?sku=sweet-jane-small
Carhartt Women's Clarksburg Full-Zip Hoodie                                                                                     ,https://www.academy.com/shop/pdp/carhartt-womens-clarksburg-full-zip-hoodie?sku=elm-heather-large
Carhartt Men's Insulated Pipeline Gloves                                                                                        ,https://www.academy.com/shop/pdp/carhartt-mens-insulated-pipeline-gloves?sku=black-large
Under Armour Girls' Fleece Beanie                                                                                               ,https://www.academy.com/shop/pdp/under-armour-girls-fleece-beanie?sku=black-penta-pink-one-size
adidas Men's USA Volleyball Tech Fleece Hoodie                                                                                  ,https://www.academy.com/shop/pdp/adidas-mens-usa-volleyball-tech-fleece-hoodie?sku=grey-red-medium
Nike Women's Metallic Fleece Pants                                                                                              ,https://www.academy.com/shop/pdp/nike-womens-metallic-fleece-pants?sku=gridiron-large
Nike Men's Sportswear Fleece Crew Sweatshirt                                                                                    ,https://www.academy.com/shop/pdp/nike-mens-sportswear-fleece-crew-sweatshirt?sku=dark-gray-small
adidas Men's 3S Pullover Hoodie                                                                                                 ,https://www.academy.com/shop/pdp/adidas-mens-3s-pullover-hoodie?sku=black-medium
adidas Men's Essentials 3-Stripes Fleece Sweater                                                                                ,https://www.academy.com/shop/pdp/adidas-mens-essentials-3-stripes-fleece-sweater?sku=navy-small
adidas Men's Team Issue Fleece Bomber Sweatshirt                                                                                ,https://www.academy.com/shop/pdp/adidas-mens-team-issue-fleece-bomber-sweatshirt?sku=black-small
Under Armour Women's Rival Fleece Full Zip Hoodie                                                                               ,https://www.academy.com/shop/pdp/under-armour-womens-rival-fleece-full-zip-hoodie-115827999?sku=steel-light-heather-white-small
Champion Men's Powerblend Fleece Hoodie                                                                                         ,https://www.academy.com/shop/pdp/champion-mens-powerblend-fleece-hoodie?sku=black-xx-large
Nike Men's Fleece Neck Warmer                                                                                                   ,https://www.academy.com/shop/pdp/nike-mens-fleece-neck-warmer?sku=black-one-size
Nike Men's Run Therma Sphere Hood 2.0                                                                                           ,https://www.academy.com/shop/pdp/nike-mens-run-therma-sphere-hood-20?sku=black-silver
PUMA Men's Big Logo Crew Sweatshirt                                                                                             ,https://www.academy.com/shop/pdp/puma-mens-big-logo-crew-sweatshirt?sku=cotton-black-small
Under Armour Women's Rival Fleece Pants                                                                                         ,https://www.academy.com/shop/pdp/under-armour-womens-rival-fleece-pants?sku=black-white-x-large
Under Armour Women's Synthetic Fleece Graphic Pullover                                                                          ,https://www.academy.com/shop/pdp/under-armour-womens-synthetic-fleece-graphic-pullover?sku=flushed-pink-white-large
Free Country Girls' Softshell Jacket                                                                                            ,https://www.academy.com/shop/pdp/free-country-girls-softshell-jacket?sku=cloud-gray-large
adidas Girls' Fleece Joggers                                                                                                    ,https://www.academy.com/shop/pdp/adidas-girls-fleece-joggers?sku=adi-black-medium
adidas Girls' Long Sleeve Cropped Sweatshirt                                                                                    ,https://www.academy.com/shop/pdp/adidas-girls-long-sleeve-cropped-sweatshirt-115733554?sku=adi-black-x-small
adidas Women's Team Issue Open Hem Pants                                                                                        ,https://www.academy.com/shop/pdp/adidas-womens-team-issue-open-hem-pants?sku=black-x-large
adidas Women's Team Issue Jogger Pants                                                                                          ,https://www.academy.com/shop/pdp/adidas-womens-team-issue-jogger-pants?sku=black-medium
adidas Women's Sport ID Sweatshirt                                                                                              ,https://www.academy.com/shop/pdp/adidas-womens-sport-id-sweatshirt?sku=black-x-small
adidas Women's Sport 2 Street Sweatshirt                                                                                        ,https://www.academy.com/shop/pdp/adidas-womens-sport-2-street-sweatshirt?sku=black-x-small
adidas Women's Team Issue Bomber Jacket                                                                                         ,https://www.academy.com/shop/pdp/adidas-womens-team-issue-bomber-jacket?sku=black-x-small
adidas Women's Team Issue Badge of Sport Hoodie                                                                                 ,https://www.academy.com/shop/pdp/adidas-womens-team-issue-badge-of-sport-hoodie?sku=aqua-or-turquoise-light-01-large
adidas Women's Evergreen II Lurex Headband                                                                                      ,https://www.academy.com/shop/pdp/adidas-womens-evergreen-ii-lurex-headband?sku=black-gold-lurex-one-size
Under Armour Boys' Armour Fleece 1/2 Zip Fleece Pullover                                                                        ,https://www.academy.com/shop/pdp/under-armour-boys-armour-fleece-1-2-zip-fleece-pullover?sku=blue-circuit-small
Under Armour Boys' Armour Fleece Highlight Printed Hoodie                                                                       ,https://www.academy.com/shop/pdp/under-armour-boys-armour-fleece-highlight-printed-hoodie?sku=grey-white-small
Nike Women's Sportswear Full Zip Metallic Hoodie                                                                                ,https://www.academy.com/shop/pdp/nike-womens-sportswear-full-zip-metallic-hoodie?sku=black-small
Nike Women's Therma Graphic Fleece Training Top                                                                                 ,https://www.academy.com/shop/pdp/nike-womens-therma-graphic-fleece-training-top?sku=black-x-small
